"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"UDG"	"Genotype_Ploidy"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA6793073"	"PRJEB36854"	"ERR4057536"	"PB675"	"PB675"	"plus"	"haploid"	"ERS4520744"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A1-EX3-UDG2-49-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/006/ERR4057536/ERR4057536.fastq.gz"	4347296906	"39c30ccb18bb274d39a41a20c9d75ec6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4057536/ERR4057536.fastq.gz"	79276908	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057536/PB675-A1-EX3-UDG2-49-PCR1-Hi12.fastq.gz"
"SAMEA6793073"	"PRJEB36854"	"ERR4057537"	"PB675"	"PB675"	"plus"	"haploid"	"ERS4520744"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A1-EX3-UDG2-50-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/007/ERR4057537/ERR4057537.fastq.gz"	3685721426	"e276ffcb0fd2d6de8ebf716ec677a5c3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4057537/ERR4057537.fastq.gz"	67431562	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057537/PB675-A1-EX3-UDG2-50-PCR1-Hi12.fastq.gz"
"SAMEA6793073"	"PRJEB36854"	"ERR4057538"	"PB675"	"PB675"	"plus"	"haploid"	"ERS4520744"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A1-EX3-UDG2-52-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/008/ERR4057538/ERR4057538.fastq.gz"	232387	"663540e0ceee06d89f1d3d4fb0281d6f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4057538/ERR4057538.fastq.gz"	3998	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057538/PB675-A1-EX3-UDG2-52-PCR1-Hi12.fastq.gz"
"SAMEA6793073"	"PRJEB36854"	"ERR4057539"	"PB675"	"PB675"	"plus"	"haploid"	"ERS4520744"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A1-EX3-UDG2-53-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/009/ERR4057539/ERR4057539.fastq.gz"	3800625993	"f1ba6dc8c913dc2a5a60c45e36d2d8db"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4057539/ERR4057539.fastq.gz"	69662202	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057539/PB675-A1-EX3-UDG2-53-PCR1-Hi12.fastq.gz"
"SAMEA6793073"	"PRJEB36854"	"ERR4057540"	"PB675"	"PB675"	"plus"	"haploid"	"ERS4520744"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A1-EX3-UDG2-54-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/000/ERR4057540/ERR4057540.fastq.gz"	3820564408	"89f3d3f9b03f8f45f61c5a3b27d5a4b1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4057540/ERR4057540.fastq.gz"	68292069	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057540/PB675-A1-EX3-UDG2-54-PCR1-Hi12.fastq.gz"
"SAMEA6793073"	"PRJEB36854"	"ERR4057541"	"PB675"	"PB675"	"plus"	"haploid"	"ERS4520744"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A1-EX3-UDG2-55-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/001/ERR4057541/ERR4057541.fastq.gz"	3363097291	"f406cdbdcd93d18aef8d3af868a021a1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4057541/ERR4057541.fastq.gz"	60630490	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057541/PB675-A1-EX3-UDG2-55-PCR1-Hi12.fastq.gz"
"SAMEA6793073"	"PRJEB36854"	"ERR4057542"	"PB675"	"PB675"	"plus"	"haploid"	"ERS4520744"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A1-EX3-UDG2-56-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/002/ERR4057542/ERR4057542.fastq.gz"	3780804910	"3329fc211fb4aba3f4ee4d653d78c2c3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4057542/ERR4057542.fastq.gz"	67456709	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057542/PB675-A1-EX3-UDG2-56-PCR1-Hi12.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057543"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina MiSeq"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-LIB1-73-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/003/ERR4057543/ERR4057543.fastq.gz"	59016799	"ba76e3486b69f6ed39b3c20810661284"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4057543/ERR4057543.fastq.gz"	1129384	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057543/PB754-A2-EX3-LIB1-73-PCR1-Mi09.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057544"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-10-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/004/ERR4057544/ERR4057544.fastq.gz"	2006538880	"3bba6aed4fb332d53d0b7dc9fd2958a4"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4057544/ERR4057544.fastq.gz"	38923093	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057544/PB754-A2-EX3-UDG1-10-PCR2-Hi14.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057545"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-11-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/005/ERR4057545/ERR4057545.fastq.gz"	3732131871	"c45281a1ac55aa27544e8e76d5adaaac"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4057545/ERR4057545.fastq.gz"	73293846	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057545/PB754-A2-EX3-UDG1-11-PCR1-Hi14.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057546"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-12-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/006/ERR4057546/ERR4057546.fastq.gz"	3219681895	"44ff26d01a96960b09686096b0a5d982"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4057546/ERR4057546.fastq.gz"	63215240	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057546/PB754-A2-EX3-UDG1-12-PCR1-Hi14.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057547"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-14-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/007/ERR4057547/ERR4057547.fastq.gz"	1436631074	"b1318353f150d553a21ffdf5631df530"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4057547/ERR4057547.fastq.gz"	29342737	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057547/PB754-A2-EX3-UDG1-14-PCR1-Hi14.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057548"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-16-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/008/ERR4057548/ERR4057548.fastq.gz"	2829182132	"5ef412194dd267cbf14cd4599943ad56"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4057548/ERR4057548.fastq.gz"	57054158	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057548/PB754-A2-EX3-UDG1-16-PCR1-Hi14.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057549"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-17-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/009/ERR4057549/ERR4057549.fastq.gz"	2645122686	"e125da00081ea54c990b1136dba0afe1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4057549/ERR4057549.fastq.gz"	53275900	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057549/PB754-A2-EX3-UDG1-17-PCR1-Hi14.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057550"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-32-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/000/ERR4057550/ERR4057550.fastq.gz"	1996029268	"a1ad437f81ba10fd0a805e1d785e1259"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4057550/ERR4057550.fastq.gz"	41213811	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057550/PB754-A2-EX3-UDG1-32-PCR1-Hi14.fastq.gz"
"SAMEA6793074"	"PRJEB36854"	"ERR4057551"	"PB754"	"PB754"	"plus"	"haploid"	"ERS4520745"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-9-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/001/ERR4057551/ERR4057551.fastq.gz"	3448146033	"1a6f7794f6d242ef73ce1038179db7a9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4057551/ERR4057551.fastq.gz"	67985683	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057551/PB754-A2-EX3-UDG1-9-PCR1-Hi14.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057552"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina MiSeq"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-LIB1-74-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/002/ERR4057552/ERR4057552.fastq.gz"	126261194	"b98c90f19bfb6f72f9d0c1291f67e8c2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4057552/ERR4057552.fastq.gz"	2495215	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057552/PB768-A3-EX3-LIB1-74-PCR1-Mi09.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057553"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-UDG1-37-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/003/ERR4057553/ERR4057553.fastq.gz"	783932756	"5f9adce3d0aeb10c9118d25a8899c2e9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4057553/ERR4057553.fastq.gz"	15109834	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057553/PB768-A3-EX3-UDG1-37-PCR2-Hi10-Lane04.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057554"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-UDG1-37-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/004/ERR4057554/ERR4057554.fastq.gz"	2370285007	"4bbf910fb3de651f60a7cc4d08b54f32"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4057554/ERR4057554.fastq.gz"	30985837	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057554/PB768-A3-EX3-UDG1-37-PCR2-Hi5.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057555"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-UDG1-61-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/005/ERR4057555/ERR4057555.fastq.gz"	1828605746	"31d747cd0187ae0219b5219f643cc6f3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4057555/ERR4057555.fastq.gz"	25056202	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057555/PB768-A3-EX3-UDG1-61-PCR2-Hi5.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057556"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-UDG1-63-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/006/ERR4057556/ERR4057556.fastq.gz"	2534093742	"dc43dee306f4d1a21367780c0009c8a6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4057556/ERR4057556.fastq.gz"	33548401	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057556/PB768-A3-EX3-UDG1-63-PCR2-Hi5.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057557"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-UDG1-66-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/007/ERR4057557/ERR4057557.fastq.gz"	2531314512	"df24b961666d9b363101f68e3c9a04eb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4057557/ERR4057557.fastq.gz"	34258869	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057557/PB768-A3-EX3-UDG1-66-PCR1-Hi5.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057558"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-UDG1-67-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/008/ERR4057558/ERR4057558.fastq.gz"	1902573380	"8c3a62fa4259e60faffebb0548ddea44"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4057558/ERR4057558.fastq.gz"	25430879	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057558/PB768-A3-EX3-UDG1-67-PCR1-Hi5.fastq.gz"
"SAMEA6793075"	"PRJEB36854"	"ERR4057559"	"PB768"	"PB768"	"plus"	"haploid"	"ERS4520746"	2020-06-18	2020-04-23	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A3-EX3-UDG1-68-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/009/ERR4057559/ERR4057559.fastq.gz"	3281079246	"959af92993f740c1554a0d56d020d9c6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4057559/ERR4057559.fastq.gz"	43385344	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057559/PB768-A3-EX3-UDG1-68-PCR1-Hi5.fastq.gz"
"SAMEA6793076"	"PRJEB36854"	"ERR4057560"	"PN02"	"PN02"	"plus"	"haploid"	"ERS4520747"	2020-06-18	2020-04-23	"Illumina MiSeq"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-LIB1-34-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/000/ERR4057560/ERR4057560.fastq.gz"	7698052	"191c8fb768626f6c5ebb0f34d1a9f735"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4057560/ERR4057560.fastq.gz"	147230	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057560/PN02-A-EX3-LIB1-34-PCR1-Mi10.fastq.gz"
"SAMEA6793076"	"PRJEB36854"	"ERR4057561"	"PN02"	"PN02"	"plus"	"haploid"	"ERS4520747"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-39-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/001/ERR4057561/ERR4057561.fastq.gz"	2407323867	"bba8738df821022d1228aaadef9c52fa"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4057561/ERR4057561.fastq.gz"	39507657	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057561/PN02-A-EX3-UDG1-39-PCR1-Hi6.fastq.gz"
"SAMEA6793076"	"PRJEB36854"	"ERR4057562"	"PN02"	"PN02"	"plus"	"haploid"	"ERS4520747"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-60-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/002/ERR4057562/ERR4057562.fastq.gz"	2069102343	"7edf351828d72ccaf547aedc8b79d37c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4057562/ERR4057562.fastq.gz"	34398428	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057562/PN02-A-EX3-UDG1-60-PCR1-Hi6.fastq.gz"
"SAMEA6793076"	"PRJEB36854"	"ERR4057563"	"PN02"	"PN02"	"plus"	"haploid"	"ERS4520747"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-62-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/003/ERR4057563/ERR4057563.fastq.gz"	1844081246	"2f5b87d7c610085b2f5b8a054d6539e9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4057563/ERR4057563.fastq.gz"	29813932	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057563/PN02-A-EX3-UDG1-62-PCR2-Hi6.fastq.gz"
"SAMEA6793076"	"PRJEB36854"	"ERR4057564"	"PN02"	"PN02"	"plus"	"haploid"	"ERS4520747"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-82-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/004/ERR4057564/ERR4057564.fastq.gz"	2176064613	"c772a7585d278bcf5ab25118dc7400ba"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4057564/ERR4057564.fastq.gz"	35755857	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057564/PN02-A-EX3-UDG1-82-PCR1-Hi6.fastq.gz"
"SAMEA6793077"	"PRJEB36854"	"ERR4057565"	"PN03"	"PN03"	"plus"	"haploid"	"ERS4520748"	2020-06-18	2020-04-23	"Illumina MiSeq"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-LIB1-35-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/005/ERR4057565/ERR4057565.fastq.gz"	11343813	"3f16f5833fc4eb510b8a0ae65239356d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4057565/ERR4057565.fastq.gz"	219711	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057565/PN03-A-EX3-LIB1-35-PCR1-Mi10.fastq.gz"
"SAMEA6793077"	"PRJEB36854"	"ERR4057566"	"PN03"	"PN03"	"plus"	"haploid"	"ERS4520748"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-61-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/006/ERR4057566/ERR4057566.fastq.gz"	1434481010	"c9c060c807057a3ea48f7dd9b8a9b532"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4057566/ERR4057566.fastq.gz"	25017324	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057566/PN03-A-EX3-UDG1-61-PCR1-Hi6.fastq.gz"
"SAMEA6793077"	"PRJEB36854"	"ERR4057567"	"PN03"	"PN03"	"plus"	"haploid"	"ERS4520748"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-63-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/007/ERR4057567/ERR4057567.fastq.gz"	1599856237	"eefcbd165f125733cd3ab5e5a038fafe"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4057567/ERR4057567.fastq.gz"	27782739	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057567/PN03-A-EX3-UDG1-63-PCR2-Hi6.fastq.gz"
"SAMEA6793077"	"PRJEB36854"	"ERR4057568"	"PN03"	"PN03"	"plus"	"haploid"	"ERS4520748"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-79-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/008/ERR4057568/ERR4057568.fastq.gz"	1103698714	"1928f669f8146eabca2cc4834bc675e5"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4057568/ERR4057568.fastq.gz"	19073997	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057568/PN03-A-EX3-UDG1-79-PCR1-Hi6.fastq.gz"
"SAMEA6793077"	"PRJEB36854"	"ERR4057569"	"PN03"	"PN03"	"plus"	"haploid"	"ERS4520748"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-81-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/009/ERR4057569/ERR4057569.fastq.gz"	1511369238	"a986854943d1938612b870980b622ac9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4057569/ERR4057569.fastq.gz"	26371734	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057569/PN03-A-EX3-UDG1-81-PCR2-Hi6.fastq.gz"
"SAMEA6793078"	"PRJEB36854"	"ERR4057570"	"PN04"	"PN04"	"plus"	"haploid"	"ERS4520749"	2020-06-18	2020-04-23	"Illumina MiSeq"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-LIB1-36-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/000/ERR4057570/ERR4057570.fastq.gz"	10579007	"a900a22c747b734bcba5312632084744"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4057570/ERR4057570.fastq.gz"	207490	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057570/PN04-A-EX3-LIB1-36-PCR1-Mi10.fastq.gz"
"SAMEA6793078"	"PRJEB36854"	"ERR4057571"	"PN04"	"PN04"	"plus"	"haploid"	"ERS4520749"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-59-PCR2"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/001/ERR4057571/ERR4057571.fastq.gz"	1674819454	"51ada89327a7dd10a03fa94e5fd735bb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4057571/ERR4057571.fastq.gz"	28678894	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057571/PN04-A-EX3-UDG1-59-PCR2-Hi6.fastq.gz"
"SAMEA6793078"	"PRJEB36854"	"ERR4057572"	"PN04"	"PN04"	"plus"	"haploid"	"ERS4520749"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-71-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/002/ERR4057572/ERR4057572.fastq.gz"	1600139463	"f00819ef086f96886b18502a32261dc4"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4057572/ERR4057572.fastq.gz"	27051367	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057572/PN04-A-EX3-UDG1-71-PCR1-Hi6.fastq.gz"
"SAMEA6793078"	"PRJEB36854"	"ERR4057573"	"PN04"	"PN04"	"plus"	"haploid"	"ERS4520749"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-UDG1-72-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/003/ERR4057573/ERR4057573.fastq.gz"	1696418066	"c6593d5fa438b6e0a49fe277c800b137"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4057573/ERR4057573.fastq.gz"	28475786	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057573/PN04-A-EX3-UDG1-72-PCR1-Hi6.fastq.gz"
