"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"Library_Built"	"UDG"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA5229480"	"PRJEB30874"	"ERR3078659"	"I3778"	"I3778"	"ds"	"half"	"ERS3036921"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3778.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078659/ERR3078659.fastq.gz"	1585851	"46a5fa4dfa0837e1004fbd4a23faeba9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078659/ERR3078659.fastq.gz"	68814	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078659/S3778.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078659/S3778.E1.L1_MT.bam.bai"
"SAMEA5229539"	"PRJEB30874"	"ERR3078660"	"I3808"	"I3808"	"ds"	"half"	"ERS3036980"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3808.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078660/ERR3078660.fastq.gz"	2301844	"6f0c5deba42c536deed92fca61563add"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078660/ERR3078660.fastq.gz"	103603	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078660/S3808.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078660/S3808.E1.L1_MT.bam.bai"
"SAMEA5229537"	"PRJEB30874"	"ERR3078661"	"I3810"	"I3810"	"ds"	"half"	"ERS3036978"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3810.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078661/ERR3078661.fastq.gz"	1053333	"b4a2486ef832b561c187e8909de42911"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078661/ERR3078661.fastq.gz"	49494	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078661/S3810.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078661/S3810.E1.L1_MT.bam.bai"
"SAMEA5229482"	"PRJEB30874"	"ERR3078662"	"I3866"	"I3866"	"ds"	"half"	"ERS3036923"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3866.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078662/ERR3078662.fastq.gz"	789322	"1e9dc57925099ce02084ab4345ac4b9a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078662/ERR3078662.fastq.gz"	37241	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078662/S3866.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078662/S3866.E1.L1_MT.bam.bai"
"SAMEA5229521"	"PRJEB30874"	"ERR3078663"	"I3980"	"I3980"	"ds"	"half"	"ERS3036962"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3980.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078663/ERR3078663.fastq.gz"	725280	"25cc5044f74036225ee218902c536e88"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078663/ERR3078663.fastq.gz"	33396	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078663/S3980.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078663/S3980.E1.L1_MT.bam.bai"
"SAMEA5229508"	"PRJEB30874"	"ERR3078664"	"I3983"	"I3983"	"ds"	"half"	"ERS3036949"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3983.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078664/ERR3078664.fastq.gz"	548770	"e7f836bf0f340d7361febe6c0848f930"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078664/ERR3078664.fastq.gz"	24162	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078664/S3983.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078664/S3983.E1.L1_MT.bam.bai"
"SAMEA5229506"	"PRJEB30874"	"ERR3078665"	"I4054"	"I4054"	"ds"	"half"	"ERS3036947"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4054.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078665/ERR3078665.fastq.gz"	716807	"c89e83d52f0ce4d1cab6e692e19bbe6c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078665/ERR3078665.fastq.gz"	31440	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078665/S4054.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078665/S4054.E1.L1_MT.bam.bai"
"SAMEA5229407"	"PRJEB30874"	"ERR3078666"	"I4562"	"I4562"	"ds"	"half"	"ERS3036849"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4562.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078666/ERR3078666.fastq.gz"	1508281	"25b6e75d46f62b27b82a9d81b0728a6e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078666/ERR3078666.fastq.gz"	61205	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078666/S4562.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078666/S4562.E1.L1_MT.bam.bai"
"SAMEA5229331"	"PRJEB30874"	"ERR3078667"	"I4565"	"I4565"	"ds"	"half"	"ERS3036773"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4565.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078667/ERR3078667.fastq.gz"	3694882	"0fe52f46202f345c7ff919a40ac9468f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078667/ERR3078667.fastq.gz"	146395	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078667/S4565.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078667/S4565.E1.L1_MT.bam.bai"
"SAMEA5229361"	"PRJEB30874"	"ERR3078668"	"I5076"	"I5076"	"ds"	"half"	"ERS3036803"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S5076.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078668/ERR3078668.fastq.gz"	1572893	"b7b1d1f3cd57433dfe2d6ef24e667873"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078668/ERR3078668.fastq.gz"	72399	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078668/S5076.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078668/S5076.E1.L1_MT.bam.bai"
"SAMEA5229360"	"PRJEB30874"	"ERR3078669"	"I5428"	"I5428"	"ds"	"half"	"ERS3036802"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S5428.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078669/ERR3078669.fastq.gz"	229188	"639f53ea8bd2beaf2fdf8357807b010d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078669/ERR3078669.fastq.gz"	10044	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078669/S5428.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078669/S5428.E1.L1_MT.bam.bai"
"SAMEA5229365"	"PRJEB30874"	"ERR3078670"	"I5429"	"I5429"	"ds"	"half"	"ERS3036807"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S5429.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078670/ERR3078670.fastq.gz"	648298	"87e8d8a4326c97edf4a753d30987a628"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078670/ERR3078670.fastq.gz"	28834	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078670/S5429.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078670/S5429.E1.L1_MT.bam.bai"
"SAMEA5229384"	"PRJEB30874"	"ERR3078671"	"I6470"	"I6470"	"ds"	"half"	"ERS3036826"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S6470.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078671/ERR3078671.fastq.gz"	7221333	"fe58a1012353eede51eff822c66da62a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078671/ERR3078671.fastq.gz"	317063	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078671/S6470.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078671/S6470.E1.L1_MT.bam.bai"
"SAMEA5229477"	"PRJEB30874"	"ERR3078672"	"I6490"	"I6490"	"ds"	"half"	"ERS3036918"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S6490.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078672/ERR3078672.fastq.gz"	950482	"05cd7365f6918a8c5abeac8bf4b28165"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078672/ERR3078672.fastq.gz"	41619	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078672/S6490.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078672/S6490.E1.L1_MT.bam.bai"
"SAMEA5229478"	"PRJEB30874"	"ERR3078673"	"I6491"	"I6491_published"	"ds"	"half"	"ERS3036919"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S6491.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078673/ERR3078673.fastq.gz"	75940	"8de8b88c2893878686ba3b3600a29c04"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078673/ERR3078673.fastq.gz"	3099	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078673/S6491.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078673/S6491.E1.L1_MT.bam.bai"
"SAMEA5229476"	"PRJEB30874"	"ERR3078674"	"I6492"	"I6492"	"ds"	"half"	"ERS3036917"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S6492.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078674/ERR3078674.fastq.gz"	276214	"7f0700c513394870d36e7af328e13852"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078674/ERR3078674.fastq.gz"	12087	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078674/S6492.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078674/S6492.E1.L1_MT.bam.bai"
"SAMEA5229383"	"PRJEB30874"	"ERR3078675"	"I6618"	"I6618"	"ds"	"half"	"ERS3036825"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S6618.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078675/ERR3078675.fastq.gz"	3670438	"9e67c0c38e35acdf90edb3395b3df6c0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078675/ERR3078675.fastq.gz"	165406	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078675/S6618.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078675/S6618.E1.L1_MT.bam.bai"
"SAMEA5229475"	"PRJEB30874"	"ERR3078676"	"I7158"	"I7158"	"ds"	"half"	"ERS3036916"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7158.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078676/ERR3078676.fastq.gz"	61108	"c4a5497f63b9ce84f42f4103615a72cc"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078676/ERR3078676.fastq.gz"	2316	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078676/S7158.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078676/S7158.E1.L1_MT.bam.bai"
"SAMEA5229321"	"PRJEB30874"	"ERR3078677"	"I7160"	"I7160_published"	"ds"	"half"	"ERS3036763"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7160.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078677/ERR3078677.fastq.gz"	27267	"8406031205fd865edd1e469ff8efc67c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078677/ERR3078677.fastq.gz"	962	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078677/S7160.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078677/S7160.E1.L1_MT.bam.bai"
"SAMEA5229422"	"PRJEB30874"	"ERR3078678"	"I7162"	"I7162_published"	"ds"	"half"	"ERS3036863"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7162.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078678/ERR3078678.fastq.gz"	260430	"7031bd0b3bd6b7b778472ed1c29bc6b3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078678/ERR3078678.fastq.gz"	10714	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078678/S7162.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078678/S7162.E1.L1_MT.bam.bai"
"SAMEA5229536"	"PRJEB30874"	"ERR3078679"	"I7423"	"I7423_published"	"ds"	"half"	"ERS3036977"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7423.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078679/ERR3078679.fastq.gz"	941387	"14b55a47107e9d18ee114287639db28d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078679/ERR3078679.fastq.gz"	40014	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078679/S7423.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078679/S7423.E1.L1_MT.bam.bai"
"SAMEA5229538"	"PRJEB30874"	"ERR3078680"	"I7424"	"I7424"	"ds"	"half"	"ERS3036979"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7424.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078680/ERR3078680.fastq.gz"	909340	"45f760c9c7ea8efe385bdaf4521e27a1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078680/ERR3078680.fastq.gz"	36683	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078680/S7424.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078680/S7424.E1.L1_MT.bam.bai"
"SAMEA5229540"	"PRJEB30874"	"ERR3078681"	"I7425"	"I7425"	"ds"	"half"	"ERS3036981"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7425.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078681/ERR3078681.fastq.gz"	414948	"9c17b274960ef4d65acabc87b79f8a24"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078681/ERR3078681.fastq.gz"	16309	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078681/S7425.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078681/S7425.E1.L1_MT.bam.bai"
"SAMEA5229534"	"PRJEB30874"	"ERR3078682"	"I7426"	"I7426_published"	"ds"	"half"	"ERS3036975"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7426.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078682/ERR3078682.fastq.gz"	21708	"9a5358b645f98f6624f014af54caeb91"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078682/ERR3078682.fastq.gz"	723	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078682/S7426.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078682/S7426.E1.L1_MT.bam.bai"
"SAMEA5229529"	"PRJEB30874"	"ERR3078683"	"I7457"	"I7457"	"ds"	"half"	"ERS3036970"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7457.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078683/ERR3078683.fastq.gz"	1523422	"bfd16b8f1ee6b96d6e16f58eec3a57e9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078683/ERR3078683.fastq.gz"	64060	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078683/S7457.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078683/S7457.E1.L1_MT.bam.bai"
"SAMEA5229528"	"PRJEB30874"	"ERR3078684"	"I7458"	"I7458"	"ds"	"half"	"ERS3036969"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7458.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078684/ERR3078684.fastq.gz"	1045191	"99e249ab34df04c91ad1cf82f7194c9d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078684/ERR3078684.fastq.gz"	42274	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078684/S7458.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078684/S7458.E1.L1_MT.bam.bai"
"SAMEA5229523"	"PRJEB30874"	"ERR3078685"	"I7497"	"I7497"	"ds"	"half"	"ERS3036964"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7497.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078685/ERR3078685.fastq.gz"	923255	"976c709984d4d513561497750dd51ad2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078685/ERR3078685.fastq.gz"	38036	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078685/S7497.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078685/S7497.E1.L1_MT.bam.bai"
"SAMEA5229524"	"PRJEB30874"	"ERR3078686"	"I7498"	"I7498"	"ds"	"half"	"ERS3036965"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7498.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078686/ERR3078686.fastq.gz"	718708	"29cc170e7e270ecc20f8d41fcf154d37"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078686/ERR3078686.fastq.gz"	27694	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078686/S7498.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078686/S7498.E1.L1_MT.bam.bai"
"SAMEA5229525"	"PRJEB30874"	"ERR3078687"	"I7499"	"I7499"	"ds"	"half"	"ERS3036966"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7499.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078687/ERR3078687.fastq.gz"	674608	"5d3524f263509b5ba6702db14ab32308"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078687/ERR3078687.fastq.gz"	24470	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078687/S7499.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078687/S7499.E1.L1_MT.bam.bai"
"SAMEA5229526"	"PRJEB30874"	"ERR3078688"	"I7500"	"I7500"	"ds"	"half"	"ERS3036967"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7500.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078688/ERR3078688.fastq.gz"	80246	"e70b628eb57691de83a8a3f29ba867cd"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078688/ERR3078688.fastq.gz"	2950	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078688/S7500.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078688/S7500.E1.L1_MT.bam.bai"
"SAMEA5229323"	"PRJEB30874"	"ERR3078689"	"I7547"	"I7547"	"ds"	"half"	"ERS3036765"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7547.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078689/ERR3078689.fastq.gz"	178133	"49ea0e69984ce06964787b1dbe966dc5"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078689/ERR3078689.fastq.gz"	8363	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078689/S7547.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078689/S7547.E1.L1_MT.bam.bai"
"SAMEA5229324"	"PRJEB30874"	"ERR3078690"	"I7549"	"I7549"	"ds"	"half"	"ERS3036766"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7549.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078690/ERR3078690.fastq.gz"	334624	"6c05dbba0672bcd0e285c0d68e0b3e14"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078690/ERR3078690.fastq.gz"	15847	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078690/S7549.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078690/S7549.E1.L1_MT.bam.bai"
"SAMEA5229325"	"PRJEB30874"	"ERR3078691"	"I7550"	"I7550"	"ds"	"half"	"ERS3036767"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7550.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078691/ERR3078691.fastq.gz"	452786	"ae09590e7f2f6a55cc40c29ceb4fd180"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078691/ERR3078691.fastq.gz"	20561	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078691/S7550.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078691/S7550.E1.L1_MT.bam.bai"
"SAMEA5229341"	"PRJEB30874"	"ERR3078692"	"I7587"	"I7587"	"ds"	"half"	"ERS3036783"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7587.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078692/ERR3078692.fastq.gz"	351034	"5a72370a0e12ee71b62679599b5d8f96"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078692/ERR3078692.fastq.gz"	14274	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078692/S7587.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078692/S7587.E1.L1_MT.bam.bai"
"SAMEA5229340"	"PRJEB30874"	"ERR3078693"	"I7588"	"I7588"	"ds"	"half"	"ERS3036782"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7588.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078693/ERR3078693.fastq.gz"	997905	"9e0ccee307e8bf70d71d48a55c65d0d3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078693/ERR3078693.fastq.gz"	42358	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078693/S7588.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078693/S7588.E1.L1_MT.bam.bai"
"SAMEA5229315"	"PRJEB30874"	"ERR3078694"	"I7594"	"I7594"	"ds"	"half"	"ERS3036757"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S7594.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078694/ERR3078694.fastq.gz"	135989	"24594d1f6a0db7badfbe02a482e1052d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078694/ERR3078694.fastq.gz"	5640	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078694/S7594.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078694/S7594.E1.L1_MT.bam.bai"
